ano;cod_uf;cod_munic;pib;prop_serv;pop;arrecad;educ;cod_reg;idade;area;larrecad;lpib;leduc;lpop;lprop_serv;a2001;a2002;a2003;a2004;a2005;a2006;a2007;uf_r
2002;31;3101102;112691.243;0.584616712409499;24824;2670084.84;7.23342430566704;3;63;1349.987;14.7976208051525;11.6324069951456;1.97871254861954;10.1195662061282;-0.536798838945056;0;1;0;0;0;0;0;31
2003;31;3101102;123393.903;0.551080056200184;24694;1981974.89;7.53476928041304;3;64;1349.987;14.4996043247706;11.7231369808049;2.0195282118901;10.1143155781277;-0.595875187823848;0;0;1;0;0;0;0;31
2004;31;3101102;143576.989;0.518024946184099;24420;2755301.27;7.78531804733728;3;65;1349.987;14.8290373484924;11.8746266790233;2.05223965831624;10.1031577476647;-0.657731879225683;0;0;0;1;0;0;0;31
2005;31;3101102;168080.213;0.581719509125087;24269;1432322.19;7.94244823386115;3;66;1349.987;14.1748075942124;12.0321966027718;2.0722215695276;10.0969550947403;-0.541766890506638;0;0;0;0;1;0;0;31
2006;31;3101102;198882.919;0.464993803716246;24118;1608231.02;8.19896485315359;3;67;1349.987;14.2906453875559;12.2004715838291;2.1040079088813;10.0907137286635;-0.765731198824971;0;0;0;0;0;1;0;31
2007;31;3101102;207414.419;0.472132344858821;24232;1735660.1;8.6648846370287;3;68;1349.987;14.3668983601012;12.2424740950225;2.15927860940655;10.0954293527071;-0.750495941048929;0;0;0;0;0;0;1;31
2001;31;3101201;24577.692;0.485138596414993;6440;125672.78;6.87722908093278;3;62;650.069;11.7414368237937;10.1095944812338;1.92821582095532;8.7702838190984;-0.723320663063815;1;0;0;0;0;0;0;31
2002;31;3101201;26507.169;0.501940060064506;6438;166738.05;6.80214285714286;3;63;650.069;12.024179297042;10.18517050369;1.9172376885907;8.76997321185875;-0.689274568681367;0;1;0;0;0;0;0;31
2003;31;3101201;31613.72;0.49123646315587;6424;177265.45;6.83541666666667;3;64;650.069;12.0854036056169;10.3613464825625;1.92211742905916;8.7677962556266;-0.710829672095141;0;0;1;0;0;0;0;31
2004;31;3101201;34953.223;0.502291219324753;6394;226117.02;6.78288633461047;3;65;650.069;12.3288079318593;10.4617659608637;1.9144027244316;8.76311532961979;-0.68857520931711;0;0;0;1;0;0;0;31
2005;31;3101201;39883.016;0.507726722572836;6377;273771.76;7.18690095846645;3;66;650.069;12.5200500455383;10.5937058480968;1.97226005774107;8.76045304631527;-0.677811923840694;0;0;0;0;1;0;0;31
2006;31;3101201;39053.549;0.54519959248774;6360;291922.69;6.99677419354839;3;67;650.069;12.5842442859213;10.5726890346209;1.94544921334768;8.75778365633417;-0.60660332661466;0;0;0;0;0;1;0;31
2007;31;3101201;43544.593;0.519385150757983;6099;320063.89;7.34926884139483;3;68;650.069;12.6762759110973;10.6815408184303;1.9946008309153;8.71588010229646;-0.655109569384381;0;0;0;0;0;0;1;31
2001;31;3101300;8612.336;0.571488850411782;2805;13999.74;8.62837837837838;3;38;161.555;9.54679403699637;9.06095087305063;2.15505658226842;7.9391588179568;-0.559510305278296;1;0;0;0;0;0;0;31
2002;31;3101300;10215.158;0.558090927227949;2809;40410.2;9.04;3;39;161.555;10.6068375073303;9.23162797458193;2.20165917440409;7.94058382710424;-0.583233377854651;0;1;0;0;0;0;0;31
2003;31;3101300;11774.267;0.535110253572473;2814;58200.83;9.40810810810811;3;40;161.555;10.9716548947862;9.37367166641619;2.24157188217317;7.94236223767433;-0.62528247187412;0;0;1;0;0;0;0;31
2004;31;3101300;12258.199;0.55691419269666;2823;72769.4;9.08928571428571;3;41;161.555;11.1950508161512;9.41395029820987;2.20709632581537;7.94555542825349;-0.585344103531404;0;0;0;1;0;0;0;31
2005;31;3101300;15697.108;0.523609253373297;2828;94929.7;9.76415094339623;3;42;161.555;11.4608918966475;9.66123177054714;2.2787176115874;7.94732502701646;-0.647009572502672;0;0;0;0;1;0;0;31
2006;31;3101300;15525.604;0.557041065841947;2833;102909.92;9.52064220183486;3;43;161.555;11.5416093214515;9.65024581103685;2.253462304704;7.94909149983052;-0.585116314946784;0;0;0;0;0;1;0;31
2007;31;3101300;18413.324;0.535709359157532;2825;113977.53;8.99397590361446;3;44;161.555;11.6437566026857;9.82082981197592;2.19655500918265;7.94626364358054;-0.624163505354553;0;0;0;0;0;0;1;31
2001;31;3101409;20908.657;0.688263143826024;2885;76870.68;7.71288515406162;3;38;57.617;11.2498798084079;9.94791856271772;2.0428923269229;7.9672801789422;-0.373584037682968;1;0;0;0;0;0;0;31
2002;31;3101409;24257.219;0.693749229868436;2916;80041.81;7.72936893203883;3;39;57.617;11.2903044021351;10.0964695427862;2.04502722046189;7.97796809312855;-0.36564472402166;0;1;0;0;0;0;0;31
2003;31;3101409;26550.802;0.703998282236446;2950;91674.4;7.55568445475638;3;40;57.617;11.4259984480586;10.1868152333702;2.02230018788271;7.98956044933387;-0.350979362832119;0;0;1;0;0;0;0;31
2004;31;3101409;44377.635;0.695969692841901;3023;126829.74;7.97920997920998;3;41;57.617;11.7506008360712;10.7004909052965;2.07683940646188;8.01400499477946;-0.362449164363202;0;0;0;1;0;0;0;31
2005;31;3101409;60112.77;0.7008017763946;3063;136962.02;7.80626057529611;3;42;57.617;11.8274589400986;11.0039775771541;2.05492604961251;8.02715010683277;-0.355530204553522;0;0;0;0;1;0;0;31
2006;31;3101409;22922.626;0.587829989461068;3103;148264.13;8.02654867256637;3;43;57.617;11.9067506242911;10.0398797366916;2.0827546314028;8.04012466444838;-0.531317506460292;0;0;0;0;0;1;0;31
2007;31;3101409;90353.727;0.753925524289662;2872;189692.97;8.00869565217391;3;44;57.617;12.153162096723;11.4114875458613;2.08052790789206;7.96276393016811;-0.282461690004311;0;0;0;0;0;0;1;31
2001;31;3101508;257350.963;0.728627073371394;33925;1620415.38;8.00637193203272;3;62;511.199;14.2981930817492;12.4581960470595;2.0802377161529;10.4319074847031;-0.316593237025832;1;0;0;0;0;0;0;31
2002;31;3101508;297578.043;0.738972283650646;34173;1596885.99;7.948681662446;3;63;511.199;14.2835660345423;12.6034317989772;2.07300608629201;10.439191137568;-0.302494863946143;0;1;0;0;0;0;0;31
2003;31;3101508;350918.432;0.729418758488012;34435;2149869.8;8.26134515890613;3;64;511.199;14.5809178401306;12.7683090879775;2.11158742644172;10.4468287679788;-0.315507283241497;0;0;1;0;0;0;0;31
2004;31;3101508;403888.18;0.734748729215101;34984;2312503.98;8.3579603909465;3;65;511.199;14.6538414694483;12.9088933364538;2.12321442495569;10.4626460930928;-0.308226703231934;0;0;0;1;0;0;0;31
2005;31;3101508;438867.116;0.737178020875002;35288;2519038.89;8.48821081830791;3;66;511.199;14.7393879938817;12.9919519491966;2.13867823822142;10.4712982417848;-0.304925867962175;0;0;0;0;1;0;0;31
2006;31;3101508;469040.369;0.751594692694777;35589;2927056.1;8.49534487280357;3;67;511.199;14.8895077318723;13.0584441183511;2.13951835145154;10.4797918803292;-0.285558072810524;0;0;0;0;0;1;0;31
2007;31;3101508;335218.958;0.719633968315121;33495;4408614.37;8.38228451141148;3;68;511.199;15.2990709962372;12.72253920327;2.12612049206826;10.4191514529424;-0.329012573579718;0;0;0;0;0;0;1;31
2001;31;3101607;436814.913;0.583894881812334;68655;4383168;7.14384241341669;3;62;848.32;15.2932823085774;12.9872648443135;1.96625078473862;11.1368492417559;-0.538034309251984;1;0;0;0;0;0;0;31
2002;31;3101607;516506.028;0.556500982404798;69957;4954889.46;7.09704993459335;3;63;848.32;15.4158854167184;13.1548422383353;1.95967919553237;11.1556360465664;-0.586086342940517;0;1;0;0;0;0;0;31
2003;31;3101607;565335.986;0.549968980746964;71349;5841669.14;7.45682593856655;3;64;848.32;15.5805271256119;13.2451754988718;2.00912984627053;11.1753386073898;-0.597893400987967;0;0;1;0;0;0;0;31
2004;31;3101607;715675.794;0.491322872658175;74272;7826987.28;7.47221133324622;3;65;848.32;15.8730882276419;13.4809825417212;2.01119098388394;11.2154893090742;-0.710653785511242;0;0;0;1;0;0;0;31
2005;31;3101607;647837.918;0.581838503932707;75889;8636564.69;7.8969009431912;3;66;848.32;15.9715154563902;13.3813958175043;2.06647039683682;11.2370270253445;-0.541562354408394;0;0;0;0;1;0;0;31
2006;31;3101607;778514.365;0.563341363649725;77494;9425606.56;7.85479430809197;3;67;848.32;16.0589406457262;13.5651427222375;2.06112408525294;11.2579557929896;-0.573869504835217;0;0;0;0;0;1;0;31
2007;31;3101607;815839.719;0.596603109243815;71628;11235588.21;8.24158925923035;3;68;848.32;16.2345968173713;13.6119731918586;2.10919319658993;11.1792413379567;-0.516503195309614;0;0;0;0;0;0;1;31
2001;31;3101631;19104.012;0.446073473990699;5135;110052.05;6.37339331619537;3;8;126.913;11.6087087146775;9.85765364433284;1.85213203044779;8.54383512236266;-0.807271600640739;1;0;0;0;0;0;0;31
2002;31;3101631;23378.2;0.427306892746234;5159;207424.02;6.24923391215526;3;9;126.913;12.2425203829221;10.0595592431829;1.83245888218034;8.54849804124465;-0.850252805532624;0;1;0;0;0;0;0;31
2003;31;3101631;34623.976;0.342350139105919;5187;671200.63;6.37747252747253;3;10;126.913;13.4168233727521;10.4523016690451;1.85277186329778;8.5539107743514;-1.07192126708853;0;0;1;0;0;0;0;31
2004;31;3101631;56713.142;0.259899724829212;5244;464750.54;6.96601941747573;3;11;126.913;13.049256067498;10.9457612441638;1.94104395940414;8.56483984488359;-1.34745939609165;0;0;0;1;0;0;0;31
2005;31;3101631;50831.879;0.300277744995419;5275;346321.3;7.20030895983522;3;12;126.913;12.7551222358626;10.8362789761162;1.97412393618958;8.57073395834427;-1.20304741597844;0;0;0;0;1;0;0;31
2006;31;3101631;47119.782;0.379234373367856;5306;309661.79;7.27968923418424;3;13;126.913;12.6432359808876;10.7604481918292;1.9850881736854;8.57659353469768;-0.969600865642336;0;0;0;0;0;1;0;31
2007;31;3101631;34882.528;0.48430194050156;5900;249570.3;7.73803967327888;3;14;126.913;12.4274959180129;10.4597413524608;2.04614838333663;8.68270762989381;-0.725046722763801;0;0;0;0;0;0;1;31
2001;31;3101706;82106.14;0.738398309797538;35560;867082.53;6.60284331518451;3;62;2300.797;13.6728894415438;11.3157680794894;1.88750036159339;10.4789766896278;-0.303271884802699;1;0;0;0;0;0;0;31
2002;31;3101706;95421.348;0.731318446685536;35741;1101979.05;7.03980099502488;3;63;2300.797;13.912618257625;11.4660576059877;1.95157990201826;10.4840537681765;-0.312906282511486;0;1;0;0;0;0;0;31
2003;31;3101706;112221.057;0.699157672343079;35907;1206602.87;7.39586028460543;3;64;2300.797;14.0033194235704;11.628225928259;2.00092042267655;10.4886875415415;-0.357878993740029;0;0;1;0;0;0;0;31
2004;31;3101706;118068.293;0.698108966477562;36254;812720.89;7.76817468619247;3;65;2300.797;13.6081430208529;11.6790184902714;2.05003521866002;10.4983049990229;-0.359380075972005;0;0;0;1;0;0;0;31
2005;31;3101706;127934.446;0.710263567327286;36446;959145.37;8.0400312221231;3;66;2300.797;13.7737979273621;11.759273271088;2.08443296653198;10.503586992046;-0.342119156244736;0;0;0;0;1;0;0;31
2006;31;3101706;145274.602;0.725474188530215;36637;1174491.42;8.35240274599542;3;67;2300.797;13.9763457778182;11.8863810373078;2.12254925148095;10.5088139377066;-0.320929784781877;0;0;0;0;0;1;0;31
2007;31;3101706;163201.308;0.708913037633252;36907;1784200.72;8.78693015065545;3;68;2300.797;14.3944810970039;12.0027397361859;2.1732654073135;10.5161565139345;-0.344022414932896;0;0;0;0;0;0;1;31
2001;31;3101805;19233.015;0.587297675377469;6995;119550.5;6.30961070559611;3;37;167.349;11.6914941552282;9.86438361256459;1.8420739798157;8.85295088709958;-0.53222347461326;1;0;0;0;0;0;0;31
2002;31;3101805;22040.654;0.559044209849672;7011;278799.31;6.51515151515152;3;38;167.349;12.538247482973;10.0006439361478;1.87413046666118;8.85523562320697;-0.581526721566675;0;1;0;0;0;0;0;31
2003;31;3101805;25317.562;0.546873865658945;7032;299102.41;6.54697986577181;3;39;167.349;12.6085413020914;10.1392535841024;1.87900385411771;8.85822643936501;-0.603537096096054;0;0;1;0;0;0;0;31
2004;31;3101805;29943.668;0.506004374614359;7076;253755.7;6.73145245559039;3;40;167.349;12.44412727214;10.3070731621597;1.90679093843819;8.86446405527968;-0.68120996424912;0;0;0;1;0;0;0;31
2005;31;3101805;32214.617;0.554600757786442;7100;334783.98;7.36708296164139;3;41;167.349;12.7212407669903;10.3801755726304;1.99702182888899;8.86785006302941;-0.589506779435648;0;0;0;0;1;0;0;31
2006;31;3101805;33265.604;0.60085537602143;7124;185890.54;7.85303265940902;3;42;167.349;12.1329132848408;10.4122792292335;2.06089978322899;8.87122464440955;-0.509401012304565;0;0;0;0;0;1;0;31
2007;31;3101805;35758.675;0.636490306198426;7007;565693.8;7.63941018766756;3;43;167.349;13.2458082213985;10.4845481760283;2.03332039963124;8.85466492837053;-0.45178609095387;0;0;0;0;0;0;1;31
2001;31;3101904;64930.242;0.56737663167804;17310;447495.85;6.69952305246423;3;62;458.976;13.011422542911;11.0810687725863;1.90203633766369;9.75903964817025;-0.566731942372604;1;0;0;0;0;0;0;31
2002;31;3101904;82432.072;0.519596510930843;17503;527448.12;6.8827952233525;3;63;458.976;13.1758057887847;11.3197298634708;1.92902485189891;9.77012757379084;-0.654702709121936;0;1;0;0;0;0;0;31
2003;31;3101904;95740.49;0.519781390297877;17722;640406.67;7.18249258160237;3;64;458.976;13.3698586754159;11.4693965809614;1.97164647902739;9.78256208460725;-0.654346959074208;0;0;1;0;0;0;0;31
2004;31;3101904;125000.668;0.463208300614842;18182;887910.56;7.38601710673113;3;65;458.976;13.6966262961809;11.7360743602702;1.99958863252993;9.8081873726818;-0.769578432730976;0;0;0;1;0;0;0;31
2005;31;3101904;131843.836;0.474177025613848;18437;1148728.25;7.41061555473645;3;66;458.976;13.9541660188493;11.7893734405938;2.00291350667244;9.82211479407039;-0.746174555251105;0;0;0;0;1;0;0;31
2006;31;3101904;151572.61;0.49696897744256;18690;1237882.13;7.63078530904748;3;67;458.976;14.0289125176778;11.9288200630439;2.0321907638595;9.83574390044961;-0.69922767446637;0;0;0;0;0;1;0;31
2007;31;3101904;183572.103;0.479258517836994;17821;1512212.16;7.91692166462668;3;68;458.976;14.2290841433384;12.1203628011794;2.06900245156243;9.7881328161731;-0.735515123949863;0;0;0;0;0;0;1;31
2001;31;3102001;44436.168;0.550788425320563;13141;349614.58;6.54890510948905;3;62;366.101;12.7645866266994;10.7018090114128;1.87929787681793;9.48349239264364;-0.596404526653882;1;0;0;0;0;0;0;31
2002;31;3102001;50133.261;0.545017687957701;13262;418690.46;6.40933333333333;3;63;366.101;12.9448871669375;10.8224399590096;1.8577552613636;9.49265808192881;-0.606937029877285;0;1;0;0;0;0;0;31
2003;31;3102001;51502.573;0.562548729361541;13395;471563.75;6.67062634989201;3;64;366.101;13.0638095787029;10.8493870465689;1.89771376104972;9.50263678197871;-0.575277518679649;0;0;1;0;0;0;0;31
2004;31;3102001;66597.168;0.524455679556824;13674;490345;6.76930826057757;3;65;366.101;13.1028645039703;11.1064173331019;1.91239890453647;9.52325149847374;-0.645394355084447;0;0;0;1;0;0;0;31
2005;31;3102001;68522.919;0.552857431540533;13829;677929.91;6.95785569790964;3;66;366.101;13.4267991839976;11.1349235522312;1.93987133749625;9.53452311546466;-0.59265511984742;0;0;0;0;1;0;0;31
2006;31;3102001;78177.269;0.551143325305979;13982;708166.1;7.37734082397004;3;67;366.101;13.4704339496803;11.2667342065291;1.99841325172555;9.54552606707193;-0.595760385131533;0;0;0;0;0;1;0;31
2007;31;3102001;82825.479;0.566252940112788;13286;810125.44;7.38437139561707;3;68;366.101;13.6049443788559;11.3244910104294;1.99936579328361;9.49446612822519;-0.568714409946208;0;0;0;0;0;0;1;31
2001;31;3102050;19647.113;0.643943972837129;4798;92323.82;5.04066985645933;3;4;104.571;11.4330574587022;9.88568568538385;1.61753898127943;8.47595444339964;-0.440143555362501;1;0;0;0;0;0;0;31
2002;31;3102050;15368.956;0.592854062435991;4888;116535.09;7.05955056179775;3;5;104.571;11.6659477083525;9.64010490969736;1.95438138967676;8.49453850085143;-0.522807010717304;0;1;0;0;0;0;0;31
2003;31;3102050;19651.87;0.510586626107337;4988;133074;7.89662921348315;3;6;104.571;11.7986606434533;9.88592777816387;2.0664359865808;8.51479030679993;-0.672194967022019;0;0;1;0;0;0;0;31
2004;31;3102050;25385.352;0.449947079717469;5197;110350.71;8.13564356435644;3;7;104.571;11.6114188457376;10.1419275937419;2.09625484809588;8.55583681500844;-0.798625303761115;0;0;0;1;0;0;0;31
2005;31;3102050;26133.723;0.490251542040145;5313;158034;8.24003623188406;3;8;104.571;11.9705654787325;10.1709818282735;2.10900474098502;8.57791192645094;-0.712836668494728;0;0;0;0;1;0;0;31
2006;31;3102050;32298.351;0.555818221184109;5428;220545;8.93265993265993;3;9;104.571;12.3038570346799;10.3827714552759;2.18971421533504;8.59932602095476;-0.587313978504542;0;0;0;0;0;1;0;31
2007;31;3102050;25522.302;0.616467315526632;5048;257870.69;8.64444444444444;3;10;104.571;12.4602135367099;10.1473079371524;2.15691685384813;8.52674740422105;-0.483749973960546;0;0;0;0;0;0;1;31
2001;31;3102100;28157.926;0.606697204900673;13818;131906.8;6.70692567567568;3;62;518.982;11.7898508915843;10.2455841569915;1.90314067545126;9.53372736904874;-0.499725451097945;1;0;0;0;0;0;0;31
2002;31;3102100;34034.01;0.591382443620367;13794;155960.08;6.62276422764228;3;63;518.982;11.9573553560484;10.4351155977552;1.89051283984189;9.53198899399124;-0.525292358138378;0;1;0;0;0;0;0;31
2003;31;3102100;37358.199;0.586203847781848;13765;235164.32;6.86066763425254;3;64;518.982;12.3680397828186;10.5283076845427;1.92580475977958;9.52988441757671;-0.534087686786512;0;0;1;0;0;0;0;31
2004;31;3102100;40713.932;0.602076041193958;13703;145483.56;7.08308157099698;3;65;518.982;11.8878183695191;10.6143256224384;1.95770906315258;9.5253700659462;-0.507371527374615;0;0;0;1;0;0;0;31
2005;31;3102100;45106.736;0.607846996510676;13669;150176.35;7.54933726067747;3;66;518.982;11.9195655491902;10.7167868713226;2.02145977936532;9.52288577415265;-0.497832079161125;0;0;0;0;1;0;0;31
2006;31;3102100;46744.423;0.647613513167122;13635;197609.98;7.81975138121547;3;67;518.982;12.1940505690934;10.7524502334831;2.05665276136838;9.52039529527969;-0.434461190862818;0;0;0;0;0;1;0;31
2007;31;3102100;52784.359;0.635351809425213;12657;215298.7;8.11090458488228;3;68;518.982;12.2797816452478;10.8739701947487;2.0932094013502;9.44596570079245;-0.453576402916844;0;0;0;0;0;0;1;31
2001;31;3102308;46058.83;0.569380833164889;15570;280954.9;6.51650825412706;3;62;599.343;12.545949437214;10.737674771402;1.87433868863819;9.65310126482804;-0.563205766164385;1;0;0;0;0;0;0;31
2002;31;3102308;54745.085;0.549263956755205;15644;227575.96;6.67865824015557;3;63;599.343;12.3352393517541;10.9104428719595;1.89891710512087;9.65784273587541;-0.59917615747093;0;1;0;0;0;0;0;31
2003;31;3102308;59983.398;0.558938241544769;15669;322526.1;6.93064823641563;3;64;599.343;12.6839393421758;11.0018231029157;1.93595334943548;9.65943951710441;-0.581716292172346;0;0;1;0;0;0;0;31
2004;31;3102308;78738.556;0.498686158278036;15723;330262.83;7.31754874651811;3;65;599.343;12.7076440709865;11.2738882254929;1.99027540119726;9.66287988747028;-0.695778322423764;0;0;0;1;0;0;0;31
2005;31;3102308;90163.877;0.510037828120457;15753;453156.91;7.52240999265246;3;66;599.343;13.0239937241805;11.4093841491201;2.01788656436606;9.66478610230597;-0.673270383229221;0;0;0;0;1;0;0;31
2006;31;3102308;97693.208;0.531085364706214;15783;481762.01;7.49962106858659;3;67;599.343;13.0852055159088;11.4895873166788;2.01485249507742;9.66668869039892;-0.632832508502455;0;0;0;0;0;1;0;31
2007;31;3102308;105610.544;0.528234311528591;15251;418938.01;7.94317406143345;3;68;599.343;12.9454782404649;11.5675134937546;2.072312951226;9.63240035365618;-0.638215321879021;0;0;0;0;0;0;1;31
2001;31;3102407;7480.045;0.557652393802444;3465;22257.88;5.63181818181818;3;38;374.91;10.0104513821989;8.91999408699321;1.72843233527678;8.150467911624;-0.584019460889738;1;0;0;0;0;0;0;31
2002;31;3102407;9031.905;0.542538478870183;3450;49522.63;6.88317757009346;3;39;374.91;10.8101850158028;9.10851858761652;1.92908040144078;8.14612951002541;-0.611496267289886;0;1;0;0;0;0;0;31
2003;31;3102407;10209.882;0.51593319100064;3414;62492.38;6.90134529147982;3;40;374.91;11.0427999082916;9.23111135379516;1.93171636237876;8.13563990335439;-0.661777996688121;0;0;1;0;0;0;0;31
2004;31;3102407;10824.722;0.516448921274837;3339;49824.27;6.68609865470852;3;41;374.91;10.8162574936942;9.28958787124762;1.90003054330462;8.11342663994365;-0.660778889262749;0;0;0;1;0;0;0;31
2005;31;3102407;12358.065;0.541166598492563;3298;64366.46;6.95818181818182;3;42;374.91;11.0723479689717;9.42206416535786;1.93991820719919;8.10107150311954;-0.614028102083523;0;0;0;0;1;0;0;31
2006;31;3102407;13397.092;0.575154817179728;3256;203605.48;7.47301587301587;3;43;374.91;12.2239394788169;9.50279294746248;2.01129864899459;8.08825472712243;-0.553116027156235;0;0;0;0;0;1;0;31
2007;31;3102407;15139.261;0.553913496834489;3482;202962.7;7.47039473684211;3;44;374.91;12.2207774972986;9.62504671470371;2.01094784069934;8.15536212032814;-0.590746747324459;0;0;0;0;0;0;1;31
2001;31;3102506;10405.354;0.665001498267142;5383;52963.09;5.63974591651543;3;38;145.811;10.8773505348303;9.25007576035375;1.72983901423195;8.59100111856096;-0.407965985295525;1;0;0;0;0;0;0;31
2002;31;3102506;11516.737;0.678652642671271;5318;100999.24;6.93302540415704;3;39;145.811;11.5228682710426;9.35155664760023;1.93629628419092;8.57885257180297;-0.387645854233705;0;1;0;0;0;0;0;31
2003;31;3102506;13783.417;0.617182227019613;5244;53588;6.81208053691275;3;40;145.811;10.8890804413969;9.53122148189832;1.91869758553043;8.56483984488359;-0.48259095505225;0;0;1;0;0;0;0;31
2004;31;3102506;14510.054;0.622044066824286;5090;51476;7.2232905982906;3;41;145.811;10.8488709586136;9.58259706744264;1.97731061061309;8.53503310954457;-0.474744341768104;0;0;0;1;0;0;0;31
2005;31;3102506;16562.747;0.632646987845676;5004;71185;7.57335907335907;3;42;145.811;11.1730374010478;9.71491129582492;2.02463670395007;8.5179928715868;-0.457842693528395;0;0;0;0;1;0;0;31
2006;31;3102506;18131.766;0.652287262035039;4919;73546;8.03352490421456;3;43;145.811;11.2056663397784;9.80542070661678;2.08362339854183;8.50086053679534;-0.427270228141661;0;0;0;0;0;1;0;31
2007;31;3102506;20903.891;0.629102734988429;5245;93685.25;8.1960396039604;3;44;145.811;11.4476960385459;9.9476905928738;2.10365106247337;8.5650305208304;-0.463460704953469;0;0;0;0;0;0;1;31
2001;31;3102605;184916.931;0.57163660692595;33450;2267876.33;7.1491850192858;3;62;467.403;14.6343544141244;12.1276619815984;1.96699836689265;10.4178070655564;-0.559251792069544;1;0;0;0;0;0;0;31
2002;31;3102605;214823.489;0.540516479554989;33934;1793467.53;7.36791771923493;3;63;467.403;14.3996614715252;12.2775719885247;1.99713513157726;10.4321727406029;-0.615230152904228;0;1;0;0;0;0;0;31
2003;31;3102605;238822.001;0.572482687639821;34382;3167865.68;7.6075300845943;3;64;467.403;14.9685686320277;12.3834737877475;2.02913855737786;10.4452884506014;-0.557772783941422;0;0;1;0;0;0;0;31
2004;31;3102605;285660.116;0.536565265554958;35323;2874347.72;7.77078701645176;3;65;467.403;14.8713363264724;12.5625579774937;2.05037144836879;10.4722895888232;-0.622567073695201;0;0;0;1;0;0;0;31
2005;31;3102605;282398.392;0.564001731284646;35844;3421341.49;7.91257325519446;3;66;467.403;15.0455432806675;12.551074090534;2.06845304558788;10.4869314680041;-0.572697957835163;0;0;0;0;1;0;0;31
2006;31;3102605;330242.657;0.538949058298062;36361;3459714.78;8.10645193963334;3;67;467.403;15.0566967101101;12.7075829874667;2.09266028036935;10.5012520506635;-0.618134224046011;0;0;0;0;0;1;0;31
2007;31;3102605;323973.789;0.581149584912871;34956;3989474.63;8.27618695732496;3;68;467.403;15.1991701085174;12.6884178933539;2.1133823499284;10.4618454067474;-0.542747094143951;0;0;0;0;0;0;1;31
2001;31;3102704;22717.629;0.582982977669016;8489;145111.77;5.57404795486601;3;38;673.761;11.8852595520539;10.0308965099951;1.71812153233563;9.04652648673797;-0.539597290881209;1;0;0;0;0;0;0;31
2002;31;3102704;26469.654;0.60722795998769;8470;147470.39;6.24871794871795;3;39;673.761;11.9013826888472;10.1837542237341;1.83237631450151;9.0442857876461;-0.49885100655031;0;1;0;0;0;0;0;31
2003;31;3102704;32553.38;0.59715369033876;8446;187855.8;6.28998778998779;3;40;673.761;12.1434299262242;10.3906364824915;1.83895912953205;9.04144823549389;-0.51558076096758;0;0;1;0;0;0;0;31
2004;31;3102704;43460.068;0.648627471084491;8394;140602;6.34398034398034;3;41;673.761;11.8536884830086;10.6795978184664;1.84750638596399;9.03527244389354;-0.432896731574004;0;0;0;1;0;0;0;31
2005;31;3102704;48772.714;0.650347712862565;8366;198426.39;6.87335722819594;3;42;673.761;12.1981734791002;10.7949262961203;1.92765266637382;9.03193115200214;-0.430248116257898;0;0;0;0;1;0;0;31
2006;31;3102704;40760.156;0.625711736726425;8337;295418.93;6.93635486981678;3;43;673.761;12.5961497296261;10.615460314611;1.93677640163783;9.02845871841061;-0.468865498400148;0;0;0;0;0;1;0;31
2007;31;3102704;44380.416;0.648209899609774;9089;392611.9;7.15328109696376;3;44;673.761;12.880576871114;10.7005535700344;1.9675711461262;9.11482017011877;-0.433540715929459;0;0;0;0;0;0;1;31
2001;31;3102803;36388.358;0.621945046270019;12286;265307.09;5.76626240352811;3;62;1004.536;12.4886432642316;10.5020041673018;1.75202410694383;9.41621568172387;-0.474903540194255;1;0;0;0;0;0;0;31
2002;31;3102803;41261.754;0.611643557372767;12271;299717.44;6.53546831955923;3;63;1004.536;12.6105954431366;10.6276912966281;1.87724400779223;9.41499403397655;-0.491605588737252;0;1;0;0;0;0;0;31
2003;31;3102803;57659.396;0.515647822602928;12252;292754.03;6.51425591098748;3;64;1004.536;12.5870880473772;10.9623084959381;1.87399299238685;9.41344446795267;-0.662331260854925;0;0;1;0;0;0;0;31
2004;31;3102803;61674.35;0.516078175124667;12214;311680.98;6.64548126377663;3;65;1004.536;12.6497354436819;11.0296234022257;1.89393711449022;9.41033811378308;-0.661497022796284;0;0;0;1;0;0;0;31
2005;31;3102803;65449.108;0.538008340770664;12193;416956.28;6.78873720136519;3;66;1004.536;12.9407366511597;11.089028142521;1.91526494509395;9.40861729556027;-0.61988121564933;0;0;0;0;1;0;0;31
2006;31;3102803;61774.891;0.623118962686636;12172;464164.94;6.99618805590851;3;67;1004.536;13.0479952421804;11.0312522663874;1.94536543728515;9.40689351101686;-0.473017827080656;0;0;0;0;0;1;0;31
2007;31;3102803;72443.074;0.599700628385814;12035;475031.88;7.17225609756098;3;68;1004.536;13.0711371965541;11.1905563462157;1.97022026307539;9.39557435021717;-0.511324700974616;0;0;0;0;0;0;1;31
2001;31;3102852;25700.973;0.389989048274554;7801;44928;2.81309523809524;3;4;184.882;10.7128164873855;10.1542841300888;1.03428538534955;8.96200720958831;-0.941636621600032;1;0;0;0;0;0;0;31
2002;31;3102852;19284.55;0.534567412773438;8034;90922;2.8783185840708;3;5;184.882;11.4177572750849;9.86705953617252;1.05720629868027;8.99143781491923;-0.62629743341387;0;1;0;0;0;0;0;31
