"ANO_ELEICAO","COD_MUN_IBGE","NOME_MUNICIPIO","UF","NOME_CANDIDATO","SIGLA_PARTIDO","CODIGO_SEXO","DESCRICAO_GRAU_INSTRUCAO"
"2016","4108304","Foz do Iguaçu","PR","FRANCISCO LACERDA BRASILEIRO","PSD","2","SUPERIOR COMPLETO"
"2016","4113908","Mallet","PR","MOACIR ALFREDO SZINVELSKI","PSC","2","SUPERIOR COMPLETO"
"2016","4100459","Altamira do Paraná","PR","ELZA APARECIDA DA SILVA AGUIAR","PSB","4","SUPERIOR COMPLETO"
"2016","4112405","Japurá","PR","ORLANDO PEREZ FRAZATTO","PSB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4107850","Flor da Serra do Sul","PR","LUCINDA RIBEIRO DE LIMA ROSA","PSC","4","ENSINO MÉDIO COMPLETO"
"2016","4125100","São João do Triunfo","PR","ABIMAEL DO VALLE","PT","2","SUPERIOR COMPLETO"
"2016","4125605","São Mateus do Sul","PR","LUIZ ADYR GONÇALVES PEREIRA","PSDB","2","SUPERIOR COMPLETO"
"2016","4119954","Pontal do Paraná","PR","MARCOS FIORAVANTE","PSB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4117057","Nova Laranjeiras","PR","JOSE LINEU GOMES","PPS","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4116208","Morretes","PR","OSMAIR COSTA COELHO","PMDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","4104709","Carlópolis","PR","HIROSHI KUBO","PSDB","2","SUPERIOR COMPLETO"
"2016","4117255","Nova Prata do Iguaçu","PR","ADROALDO HOFFELDER","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","4104907","Castro","PR","MOACYR ELIAS FADEL JUNIOR","PMDB","2","SUPERIOR COMPLETO"
"2016","4112702","Jataizinho","PR","DIRCEU URBANO PEREIRA","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","4108551","Godoy Moreira","PR","JOSE GONCALVES","PSDB","2","SUPERIOR COMPLETO"
"2016","4121752","Reserva do Iguaçu","PR","SEBASTIÃO ALMIR CALDAS DE CAMPOS","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4118303","Paranapoema","PR","LEURIDES SAMPAIO FERREIRA NAVARRO","PT","4","SUPERIOR COMPLETO"
"2016","4117800","Palmital","PR","VALDENEI DE SOUZA","PSC","2","SUPERIOR COMPLETO"
"2016","4120408","Presidente Castelo Branco","PR","GISELE POTILA FACCIN GUI","DEM","4","SUPERIOR COMPLETO"
"2016","4121109","Quinta do Sol","PR","JOAO CLAUDIO ROMERO","PP","2","SUPERIOR COMPLETO"
"2016","4118451","Pato Bragado","PR","LEOMAR ROHDEN","PMDB","2","SUPERIOR COMPLETO"
"2016","4124202","Santo Antônio do Caiuá","PR","OSMAR STACHOVSKI","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4115853","Mercedes","PR","CLECI MARIA RAMBO LOFFI","PMDB","4","SUPERIOR COMPLETO"
"2016","4104808","Cascavel","PR","LEONALDO PARANHOS DA SILVA","PSC","2","SUPERIOR INCOMPLETO"
"2016","4115101","Mariluz","PR","NILSON CARDOSO DE SOUZA","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","4107157","Diamante D'Oeste","PR","GUILHERME PIVATTO JUNIOR","PPL","2","SUPERIOR INCOMPLETO"
"2016","4118105","Paranacity","PR","SUELI TEREZINHA WANDERBROOK","PP","4","SUPERIOR COMPLETO"
"2016","4128203","União da Vitória","PR","HILTON SANTIN ROVEDA","PR","2","SUPERIOR COMPLETO"
"2016","4117057","Nova Laranjeiras","PR","EUGENIO MILTON BITTENCOURT","PT","2","SUPERIOR COMPLETO"
"2016","4114351","Manfrinópolis","PR","CAETANO ILAIR ALIEVI","PV","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4109203","Guaraci","PR","JOSÉ CARLOS TOLOI","PPS","2","SUPERIOR COMPLETO"
"2016","4116802","Nova Cantu","PR","JOSE CARLOS GOMES","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","4120804","Quatro Barras","PR","ANGELO ANDREATTA","PMDB","2","SUPERIOR COMPLETO"
"2016","4103453","Cafelândia","PR","ESTANISLAU MATEUS FRANUS","PMDB","2","SUPERIOR COMPLETO"
"2016","4111902","Jaguapitã","PR","CIRO BRASIL RODRIGUES DE OLIVEIRA E SILVA","PSDB","2","SUPERIOR COMPLETO"
"2016","4111209","Itapejara d'Oeste","PR","AGILBERTO LUCINDO PERIN","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4116307","Munhoz de Melo","PR","GERALDO GOMES","PMDB","2","SUPERIOR COMPLETO"
"2016","4128708","Vitorino","PR","JUAREZ VOTRI","PMDB","2","SUPERIOR COMPLETO"
"2016","4124103","Santo Antônio da Platina","PR","JOSE DA SILVA COELHO NETO","PHS","2","SUPERIOR COMPLETO"
"2016","4100509","Altônia","PR","CLAUDENIR GERVASONE","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","4104428","Candói","PR","GELSON KRUK DA COSTA","PTB","2","SUPERIOR COMPLETO"
"2016","4100400","Almirante Tamandaré","PR","GERSON DENILSON COLODEL","PMDB","2","SUPERIOR COMPLETO"
"2016","4108809","Guaíra","PR","HERALDO TRENTO","DEM","2","SUPERIOR COMPLETO"
"2016","4119608","Pitanga","PR","MAICOL GEISON CALLEGARI RODRIGUES BARBOSA","PV","2","SUPERIOR COMPLETO"
"2016","4125555","São Manoel do Paraná","PR","AGNALDO TREVISAN","PSB","2","SUPERIOR COMPLETO"
"2016","4124053","Santa Terezinha de Itaipu","PR","CLAUDIO DIRCEU EBERHARD","PSDB","2","SUPERIOR COMPLETO"
"2016","4100608","Alto Paraná","PR","ALTAMIRO PEREIRA SANTANA","PPS","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4115200","Maringá","PR","ULISSES DE JESUS MAIA KOTSIFAS","PDT","2","SUPERIOR COMPLETO"
"2016","4125506","São José dos Pinhais","PR","ANTONIO BENEDITO FENELON","PSC","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4101903","Assaí","PR","ACACIO SECCI","PPS","2","SUPERIOR COMPLETO"
"2016","4126306","Sengés","PR","NELSON FERREIRA RAMOS","PPS","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4101655","Arapuã","PR","DEODATO MATIAS","PMDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","4117305","Ortigueira","PR","LOURDES BANACH","PPS","4","SUPERIOR COMPLETO"
"2016","4101002","Ampére","PR","DISNEI LUQUINI","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4107504","Engenheiro Beltrão","PR","ROGÉRIO RIGUETI GOMES","PMDB","2","SUPERIOR INCOMPLETO"
"2016","4128559","Vera Cruz do Oeste","PR","EDNEI SGOBI","SD","2","ENSINO MÉDIO COMPLETO"
"2016","4125704","São Miguel do Iguaçu","PR","CLAUDIOMIRO DA COSTA DUTRA","PR","2","SUPERIOR INCOMPLETO"
"2016","4112009","Jaguariaíva","PR","JOSÉ SLOBODA","PHS","2","ENSINO MÉDIO COMPLETO"
"2016","4123006","Salto do Lontra","PR","MAURÍCIO BAÚ","PPS","2","SUPERIOR COMPLETO"
"2016","4109609","Guaratuba","PR","ROBERTO CORDEIRO JUSTUS","DEM","2","SUPERIOR COMPLETO"
"2016","4122701","Sabáudia","PR","EDSON HUGO MANUEIRA","PSD","2","SUPERIOR COMPLETO"
"2016","4108403","Francisco Beltrão","PR","CLEBER FONTANA","PSDB","2","SUPERIOR COMPLETO"
"2016","4115903","Mirador","PR","REINALDO PINHEIRO DA SILVA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4124301","Santo Antônio do Paraíso","PR","WANDERLEY MARTINS FERREIRA","PSB","2","SUPERIOR INCOMPLETO"
"2016","4101101","Andirá","PR","IONE ELIZABETH ALVES ABIB","PMDB","4","SUPERIOR COMPLETO"
"2016","4125902","São Pedro do Paraná","PR","NEILA DE FATIMA LUIZAO FERNANDES","PTB","4","ENSINO MÉDIO COMPLETO"
"2016","4103305","Borrazópolis","PR","ADILSON LUCCHETTI","PSB","2","SUPERIOR COMPLETO"
"2016","4102752","Bela Vista da Caroba","PR","DILSO STORCH","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","4103800","Cambira","PR","EMERSON TOLEDO PIRES","PROS","2","SUPERIOR COMPLETO"
"2016","4128658","Virmond","PR","NEIMAR GRANOSKI","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4111100","Itambé","PR","VITOR APARECIDO FEDRIGO","DEM","2","SUPERIOR INCOMPLETO"
"2016","4103958","Campina do Simão","PR","EMILIO ALTEMIRO LAZZARETTI","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","4122206","Rio Branco do Sul","PR","CEZAR GIBRAN JOHNSSON","PSC","2","SUPERIOR COMPLETO"
"2016","4109104","Guaporema","PR","CÉLIO MARCOS BARRANCO","PDT","2","ENSINO MÉDIO COMPLETO"
